"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1928";"DNF";"1.5";"24";"FRA";"Société des Construction Automobile Parisienne";"FRA|FRA";"Henri Guilbert|André Lefèbvre";"S.C.A.P. Type O";"S.C.A.P. 1.5L S4";"Dunlop";"95";"1639.890";"";"Oil conduct"
"1928";"DNF";"1.1";"39";"FRA";"Société des Construction Automobile Parisienne";"FRA|FRA";"Lucien Lemesle|Henry Godard";"S.C.A.P. Type M";"S.C.A.P. 1.1L S4";"Dunlop";"91";"1570.842";"";"Rear axle broken"
"1928";"DNF";"1.5";"26";"GBR";"Aston Martin Limited";"GBR|GBR";"Jack Besant|Cyril Paul";"Aston Martin International";"Aston Martin 1.5L S4";"Dunlop";"82";"1415.484";"";"Gearbox command"
"1928";"DNF";"5.0";"2";"GBR";"Bentley Motors Limited";"GBR|GBR";"Frank Clement|Dr. Dudley Benjafield";"Bentley 4½ Litre";"Bentley 4.4L S4";"Dunlop";"71";"1225.602";"";"Chassis collapse, water pipe rupture, empty radiator"
"1928";"DSQ";"5.0";"5";"FRA";"Grand Garage Saint-Didier Paris";"MCO|FRA";"Louis Chiron|Cyril de Vere";"Chrysler Six 72";"Chrysler 4.1L S6";"Dunlop";"66";"1139.292";"";"Clutch, bump-start"
"1928";"DNF";"1.1";"41";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Fernand Gabriel|Louis Paris";"Ariès CC4";"Ariès 1.1L S4";"Dunlop";"51";"880.360";"";""
"1928";"DNF";"2.0";"14";"ITA";"Itala SA Fabbrica Automobili";"FRA|FRA";"""Sabipa"" (Louis Charavel)|f.n.u. Christian";"Itala Tipo 65 S";"Itala 2.0L S6";"Dunlop";"50";"863.100";"";"Engine"
"1928";"DSQ";"1.5";"21";"FRA";"Automobiles Luart-Poniatowski-Hougardy Ingenieurs";"FRA|FRA";"Henri de Costier|Sosthene de la Rochefoucauld";"Alphi LM";"Alphi 1.5L S4";"Dunlop";"45";"776.790";"";"Broken wing support"
"1928";"DNF";"1.5";"25";"GBR";"Aston Martin Limited";"GBR|GBR";"Bert Bertelli|Capt. George Eyston";"Aston Martin International";"Aston Martin 1.5L S4";"Dunlop";"32";"552.384";"";"Rear axle casing"
"1928";"DSQ";"1.1";"30";"FRA";"Société des Moteurs Salmson";"FRA|FRA";"Jean Hasley|Albert Perrot";"Salmson Grand Sport";"Salmson 1.1L Supercharged S4";"Dunlop";"30";"517.860";"";"Out of race, distance imposed in 12 hours not respected"
"1928";"DSQ";"2.0";"20";"FRA";"Société des Applications à Refroidissement par Air";"FRA|FRA";"Emile Maret|Gonzaque Lécureul";"S.A.R.A. SP7";"S.A.R.A. 1.8L S6";"Englebert";"25";"431.550";"";"Insufficient distance"
"1928";"DNF";"2.0";"18";"GBR";"Lagonda Motor Company";"GBR|GBR";"Capt. Clive Gallop|Maj E.J. Hayes";"Lagonda 2 Litre Speed Model";"Lagonda 2.0L S4";"Dunlop";"23";"397.026";"";"Accident, and leak radiator"
"1928";"DNF";"1.1";"40";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Arthur Duray|Roger Delano";"Ariès CC4";"Ariès 1.1L S4";"Dunlop";"22";"379.764";"";""
"1928";"DNF";"2.0";"15";"GBR";"Lagonda Motor Company";"GBR|GBR";"Francis Samuelson|Frank King";"Lagonda 2 Litre Speed Model";"Lagonda 2.0L S4";"Dunlop";"13";"224.406";"";"Gearbox, accident"
"1928";"DNF";"5.0";"6";"FRA";"Grand Garage Saint-Didier Paris";"ITA|FRA";"Freddie Zehender|Jacques Ledure";"Chrysler Six 72";"Chrysler 4.1L S6";"Dunlop";"5";"86.310";"";"Punctured radiator"
"1928";"DNF";"3.0";"9";"FRA";"Société des Automobile Ariès";"FRA|FRA";"Robert Laly|Louis Rigal";"Ariès Type S GP2 Surbaissée";"Ariès 3.0L S4";"Dunlop";"3";"51.786";"";"Engine"
"1928";"DNS";"3.0";"11";"RUS";"Boris Ivanowski (private entrant)";"RUS|ITA";"Boris Ivanowski|Attilo Marinoni";"Alfa Romeo 6C-1500 Super Sport";"Alfa Romeo 1.6L Supercharged S6";"";"0";"0.0";"";"Failed scrutineering"
"1928";"RES";"2.0";"17";"GBR";"Lagonda Motor Co.";"GBR|GBR";"Bert Hammond|W. Handley";"Lagonda 2 Litre Speed Model";"Lagonda 2.0L S4";"";"0";"0.0";"";""
"1928";"DNA";"3.0";"10";"FRA";"Société des Automobile Ariès";"";"";"Ariès Type S GP3";"Ariès 3.0L S4";"";"0";"0.0";"";""
"1928";"DNA";"2.0";"22";"GBR";"DMK Marendaz Ltd";"GBR|GBR";"Capt. Donald Marendaz|Pat Densham";"Marendaz Special 11/55";"Anzani 1.5L S4";"";"0";"0.0";"";""
"1928";"DNA";"1.1";"23";"FRA";"Société des ConstructionAutomobile Parisienne";"";"";"S.C.A.P. Type O";"S.C.A.P. 1.5L S8";"";"0";"0.0";"";""
"1928";"DNA";"1.1";"33";"FRA";"Cyclecars D’Yrsan";"FRA|FRA";"f.n.u. Simas|f.n.u. Ego";"D’Yrsan Grand Sport";"Ruby 1.1L S4";"";"0";"0.0";"";""
"1928";"DNA";"1.1";"34";"FRA";"Cyclecars D’Yrsan";"FRA|FRA";"Marquis Raymond Siran de Caranac|f.n.u. de Soussay";"D’Yrsan Grand Sport";"Ruby 1.1L S4";"";"0";"0.0";"";""
"1928";"DNA";"1.1";"38";"FRA";"Automobiles Lombard SA";"";"";"Lombard AL3 Grand Air Sport";"Lombard 1.1L S4";"";"0";"0.0";"";"Withdrawn"
"1928";"DNA";"750";"43";"GBR";"E. Gordon-England (private entrant)";"";"";"Austin 7";"Austin 0.7L S4";"";"0";"0.0";"";""
